"","GeneID","G3R3","G1R2","G1R3","G1R4","G3R1","G3R2","G1R1","G3R4","nc","gname","tt","pval","fdr","log.fc","rowMeans"
"2800","FBgn0029669",145,173.8027,109,200.952,106,41.2009,70.0039,159.5698,7100,"FBgn0029669",0.758975654157632,0.291633999999708,0.410724545838036,-0.178059657503817,125.6911625
"9933","FBgn0051040",667,819.576,608.51,673,785.317,827,670.54,813.455,7101,"FBgn0051040",0.758921185688289,0.291655499999708,0.410724545838036,0.115331731017413,733.04975
"11317","FBgn0086895",700.729,717.59,586.593,519.418,664.919,718.398,573.342,598.332,7102,"FBgn0086895",0.757819655064185,0.291933999999708,0.411058856659517,0.117514697503235,634.915125
"10093","FBgn0051477",78,128.00033,85.000016885,107.04507,74.999960102732,36,61.1855,118.7764178,7103,"FBgn0051477",0.757497384124156,0.292009499999708,0.411095157657079,-0.196146965847542,86.1259118484665
"10587","FBgn0053003",5,239.00023,214.14269,3,4,24,140.0012,672.048,7104,"FBgn0053003",0.757401175122054,0.292041999999708,0.411095157657079,0.17014027130172,162.649015
"811","FBgn0004638",6028.4486,6498.138,5680.722,6169.583,6039.711,5377.0906,6652.859,4517.2673,7105,"FBgn0004638",0.756983088391912,0.292109499999708,0.411132301195762,-0.130849836730115,5870.4774375
"5173","FBgn0033558",47.269756,91.1818,54.00001,77.8917,65.3218,39.2441,40.24357,52,7106,"FBgn0033558",0.756685886669985,0.292191499999708,0.411189839571614,-0.238171743092213,58.394092
"2910","FBgn0029854",799.23355,783.8277,669.81521,819.97132,802.5753,935.238,675.56783,750.5796,7107,"FBgn0029854",0.756431699300663,0.292288499999708,0.411228020818102,0.113079463483331,779.60106375
"5300","FBgn0033770",84.0358,173.5039,112,147,126,39,61.1063,154,7109,"FBgn0033770",0.756138139860271,0.292341999999708,0.411228020818102,-0.186426023762578,112.08075
"9052","FBgn0039759",84,67.14695,45,28,67,42,36,28,7108,"FBgn0039759",0.756371484625217,0.292305999999708,0.411228020818102,0.243301565666131,49.64336875
"1003","FBgn0010313",2335.936,2714.652,1881.198,1752.3997034,2672.076,2083.041,2106.486,2134.538,7114,"FBgn0010313",0.754955314488135,0.292626499999707,0.411310611383821,0.093311490284284,2210.040837925
"1910","FBgn0024188",691.44,1080.71,732.168,951.348,829.546,613.987,654.117,791.488,7113,"FBgn0024188",0.755091218433552,0.292589499999707,0.411310611383821,-0.143408419967211,793.1005
"2516","FBgn0028429",1177.3284,1895.818,1258.1772,1541.838,1477.165,1062.2595,1259.719,1447.8798,7111,"FBgn0028429",0.755522697148218,0.292510499999707,0.411310611383821,-0.132452728899939,1390.0231125
"5866","FBgn0034697",1270.92,1781.25,1315.32,1464.87,1813.03,1671.35,1344.89,1747.76,7112,"FBgn0034697",0.755157795466306,0.292574499999707,0.411310611383821,0.101014440552787,1551.17375
"5867","FBgn0034700",38,56,30,47,29,13,17.3058,33,7110,"FBgn0034700",0.755736507393624,0.292445499999708,0.411310611383821,-0.252539197059096,32.913225
"11758","FBgn0261016",115.249,153.249,120.133,139.205,141.407,192.948,99.507,156.586,7115,"FBgn0261016",0.754877025759864,0.292647499999707,0.411310611383821,0.178476717288762,139.7855
"10471","FBgn0052568",507.476,772.169,460.123,754.445,611.983,154.611,323.817,741.629,7116,"FBgn0052568",0.754704338106739,0.292702999999707,0.411330803821794,-0.117829350646705,540.781625
"11848","FBgn0261479",416.768,616.449,422.891,590.168,495.325,306.544,329.292,431.418,7117,"FBgn0261479",0.754531171776924,0.292756499999707,0.411348180412517,-0.158434817195677,451.106875
"5481","FBgn0034059",343.616,449.746,406.359,475.331,526.755,547.196,385.752,535.015,7119,"FBgn0034059",0.754047022650682,0.292871999999707,0.411394858827909,0.127108883770333,458.72125
"5886","FBgn0034725",394.2219,441.9999,369.00027,585.0891,436.5698,396.0809,540.712,405.6896,7118,"FBgn0034725",0.754094380721888,0.292856499999707,0.411394858827909,-0.172711426214315,446.17043375
"6219","FBgn0035260",1341.176,1649.986,1225.306,1099.161,1412.59,1037.269,1639.454,1072.03,7120,"FBgn0035260",0.753598159331528,0.292999499999707,0.411516151684815,-0.143658869288982,1309.6215
"4574","FBgn0032499",747.3869,837.025,665.299,758.0113,814.7479,841.4148,688,880.044,7121,"FBgn0032499",0.753136830206393,0.293074999999707,0.411564387023716,0.112691171317088,778.9911125
"4764","FBgn0032840",442.139,856.472,642.088,545.355,814.6,532,663.083,539.547,7122,"FBgn0032840",0.753025846828694,0.293121499999707,0.411571889917984,-0.153306182165428,629.4105
"1054","FBgn0010438",339.845,408.019,329.104,369.289,341.156,250.844,328.304,274.975,7123,"FBgn0010438",0.75187801893162,0.293413999999707,0.411924750806666,-0.168808690653045,330.192
"402","FBgn0002641",319.0001,345.0502,261.0002,272.0029,296.361,378.2917,277,329.0001,7124,"FBgn0002641",0.751527637559891,0.293528499999706,0.412013333332755,0.144062079508256,309.713275
"9761","FBgn0050109",475.024,618.258,455.024,670.081,446.318,325.445,343.39,513.216,7125,"FBgn0050109",0.751432966867076,0.293559499999706,0.412013333332755,-0.155626622676209,480.8445
"460","FBgn0002945",3129.805,4117.071,2757.821,2966.2740496153,3743.666,4176.474,3650.891,3620.313,7126,"FBgn0002945",0.751143067102745,0.293642499999706,0.412071989895577,0.0899235690715182,3520.28938120191
"9253","FBgn0040296",97,89.106,37,68,47,39,83,37,7127,"FBgn0040296",0.750917950871673,0.293705499999706,0.412102567699716,-0.205172823089539,62.13825
"1220","FBgn0011770",733.182,568.518,471.216,499.166,569.885,734.439,680.807,461.701,7129,"FBgn0011770",0.749335405428559,0.294082499999706,0.41247615708217,0.119547625248961,589.86425
"3455","FBgn0030746",26.00669,25.99998,26,29.99999,28.16973,30.00002,10,32.2229,7130,"FBgn0030746",0.749291704424111,0.294095499999706,0.41247615708217,0.244580189569591,26.04991375
"9554","FBgn0042185",1103.5312,1347.029,1081.2683,1513.0197,1152.8871,926.91658686,1030.25762508,1112.9591,7131,"FBgn0042185",0.748949897364753,0.294183999999706,0.412542420417315,-0.139451444481499,1158.4835764925
"7299","FBgn0037003",14.8956,7.63612,5.54926,7.04552,13.1706,6.39606,13.2758,12,7132,"FBgn0037003",0.748644387903164,0.294251499999706,0.412579220414452,0.317550153573934,9.99612
"9392","FBgn0040777",5821.723,6695.387,5553.029,6427.071,6780.836,7202.644,5778.765,6780.292,7133,"FBgn0040777",0.748223218563866,0.294351999999706,0.412662273937456,0.0863252201636265,6379.968375
"5228","FBgn0033659",100.6228,56.4519,46.46202,66.5578,43.93863,44.0874,32.125016,62.13656,7134,"FBgn0033659",0.747402816086073,0.294513999999705,0.412831511073153,0.239964975929511,56.54776575
"5168","FBgn0033551",2308.2279,2416.0308,1908.3322,2217.208,2361.491,1822.2019,1682.312,2504.578,7138,"FBgn0033551",0.745999284076158,0.294851499999705,0.413072989632372,0.0972933200105829,2152.547725
"10290","FBgn0052062",4618.0819,5073.0824,4250.4974,4560.08629,4331.5296,4009.48667,5270.264,3827.337,7137,"FBgn0052062",0.746029187478844,0.294840499999705,0.413072989632372,-0.131746859794254,4492.5456575
"11342","FBgn0087040",12,18,10,22,22,9,23,10.0028,7136,"FBgn0087040",0.746087387939041,0.294819999999705,0.413072989632372,-0.32701415126524,15.75035
"1298","FBgn0013765",5134.6081,7361.1937,4990.6908,7401.6045506861,5961.4503,3348.4309106951,4149.7158,6505.5708,7139,"FBgn0013765",0.744579000288059,0.295265999999705,0.413595741699939,-0.118792256622621,5606.65812017265
"7385","FBgn0037128",443.092,130,291.645,81,82,281.293,139,26,7141,"FBgn0037128",0.743882239060999,0.295416999999705,0.413691359752957,0.248327715148298,184.25375
"2116","FBgn0025809",1251.092,1496.141,1130.305,1122.927,1538.644,1321.649,1133.399,1262.27,7145,"FBgn0025809",0.742832302294493,0.295685499999704,0.413831677626397,0.100265109236137,1282.053375
"2181","FBgn0026250",9645.29,10428.78,8755.695,9977.76,9991.86,10795.361,8830.018,10744.97,7144,"FBgn0026250",0.742850330086787,0.295682499999704,0.413831677626397,0.0845317791576383,9896.21675
"2568","FBgn0028552",733.58,800.172,626.844,864.385,798.205,858.895,612.066,832.671,7143,"FBgn0028552",0.743098848099849,0.295634999999704,0.413831677626397,0.112397179888223,765.85225
"5126","FBgn0033476",6655.5354,5916.6346,5209.1043,5844.4095,5362.7207,5790.68829387,5033.5028,6119.8939,7146,"FBgn0033476",0.742516323438078,0.295754499999704,0.413831677626397,0.0893589726416652,5741.56118673375
"7346","FBgn0037071",411.3869,412.5212,349.5605,317.01851,384.5717,405.085,282.709,345.4209,7147,"FBgn0037071",0.742480123847932,0.295765499999704,0.413831677626397,0.134051901824261,363.53421375
"9279","FBgn0040348",160.604,239.163,181.838,243.689,241.369,449.396,197.06,176.072,7142,"FBgn0040348",0.743260416208586,0.295589499999704,0.413831677626397,0.183486587430181,236.148875
"2513","FBgn0028425",616.2285,727.4516,565.9198,974.983,879.3026,809.0114,647.983,932.9183,7149,"FBgn0028425",0.741303917178597,0.296037499999704,0.413963926173918,0.108023763817289,769.224775
"3129","FBgn0030245",2779.908,3280.2781,2603.9206,3380.9405,3240.3182,3589.7455,2707.2627,3440.9916,7151,"FBgn0030245",0.741206091314899,0.296061499999704,0.413963926173918,0.0916959329341987,3127.92065
"7974","FBgn0038046",1526.07,2137.45,1595.6,1715.4,1748.92,1469.35,1693.96,1474.51,7150,"FBgn0038046",0.741226554111209,0.296058499999704,0.413963926173918,-0.133474592687546,1670.1575
"8395","FBgn0038725",829.122,1372.368,747.3916,1174.32,1028.586,516.094,670.5394,1038.668,7152,"FBgn0038725",0.741183040201258,0.296066999999704,0.413963926173918,-0.130312615281552,922.136125
"8744","FBgn0039257",25281.031,37453.983,23765.672,23092.86,41718.542,29588.84,31828.33,28781.796,7148,"FBgn0039257",0.741465658329088,0.295991499999704,0.413963926173918,0.0780635706466683,30188.88175
"609","FBgn0003515",468.021,511.021,359.118,437.714,465.593,352.619,456.469,224.243,7154,"FBgn0003515",0.740714089067486,0.296185499999704,0.414004891683558,-0.149932486505272,409.34975
"8100","FBgn0038252",213,351.364,204.009,348.215,254.264,86,120.016,296.611,7155,"FBgn0038252",0.740582024376978,0.296220499999704,0.414004891683558,-0.163304001078921,234.184875
"10760","FBgn0053645",2,7,6,2,5,4,4,1,7153,"FBgn0053645",0.74091298361057,0.296149999999704,0.414004891683558,-0.467631142229805,3.875
"12354","FBgn0263601",2189.741,2696.44,2089.74,2064.808,2945.2,2738.63,2281.62,2129.302,7156,"FBgn0263601",0.740384454020624,0.296265499999704,0.414009921743413,0.0921687119459149,2391.935125
"4079","FBgn0031725",137,226.0004,149,176.0002,218.9997,118.0587,164.0431,117.088,7158,"FBgn0031725",0.739262540199245,0.296537499999703,0.414274238613559,-0.187281781355666,163.2737625
"4536","FBgn0032445",463.06,695.282,438.495,657.948,515.149,339.0177,400.262,540.113,7157,"FBgn0032445",0.73935213973701,0.296511999999703,0.414274238613559,-0.150152690543949,506.1658375
"7096","FBgn0036714",1303.3804,1908.6335,1231.4973,1558.0211,1259.50298,740.57,884.0425,1536.485966,7159,"FBgn0036714",0.7389974900504,0.296600499999703,0.414304372118432,-0.12337677492296,1302.76671825
"2210","FBgn0026378",534.343,568.571,452.153,563.026,595.581,649.822,544.948,608.55,7162,"FBgn0026378",0.737246713547631,0.297101499999703,0.41483035464896,0.117783019269786,564.62425
"4531","FBgn0032435",242.922,285.066,238.072,318.553,387.054,395.963,225.369,211,7161,"FBgn0032435",0.737246956881331,0.297098499999703,0.41483035464896,0.148933017837665,287.999875
"9269","FBgn0040337",387.852,544.416,348,506.417,352.794,298.022,292.593,376.687,7160,"FBgn0040337",0.73736690116521,0.297052499999703,0.41483035464896,-0.158753137497301,388.347625
"9650","FBgn0045823",22380.221,20463.284,18503.912,18393.793,19478.284,23217.115,20541.137,19266.38,7163,"FBgn0045823",0.736812040310488,0.297205999999703,0.414918330307951,0.0801817127571115,20280.51575
"3360","FBgn0030613",383.3308,551.2477,373.4501,719.6399,571.2884,428.9466,425.5823,366.0903256,7164,"FBgn0030613",0.736450551452605,0.297310499999703,0.415006281406456,-0.161390190675877,477.4470157
"1829","FBgn0023094",1278.81,1484.76,1069.72,1142.01,1571.48,1300.26,1215.92,1254.06,7165,"FBgn0023094",0.735916708986525,0.297462999999703,0.415154876516792,0.0997000938211238,1289.6275
"5686","FBgn0034403",622.221,711.979,540,495.622,660.981,619.977,465.462,566.797,7167,"FBgn0034403",0.735594389764828,0.297541499999702,0.415154876516792,0.118501401922903,585.379875
"6276","FBgn0035372",475.372,503.533,360.425,506.279,474.421,527,386.238,498.198,7166,"FBgn0035372",0.735610797870097,0.297538499999702,0.415154876516792,0.128064713775802,466.43325
"9902","FBgn0050480",73.0451,37.55,28.9778,39.083,60.1774,42.7756,83.9446,52.90389,7168,"FBgn0050480",0.735256939223289,0.297616999999702,0.415202287945849,0.17514163272923,52.30717375
"5808","FBgn0034590",2176.686,2243.899,2044.8963,2073.857,2588.525,3132.685,3131.997,2445.211,7169,"FBgn0034590",0.735115521470776,0.297660499999702,0.415205049518182,0.0769350593715545,2479.7195375
"2174","FBgn0026192",1922.093,2064.234,1680.54,1777.784,2068.904,2244.687,1923.209,1916.414,7170,"FBgn0026192",0.734347789937163,0.297844999999702,0.415404463039867,0.0926272861664171,1949.733125
"1702","FBgn0020440",1846.18700035616,2303.23390001606,1740.5121,1782.9125,2169.4616555,2112.0431,1758.201,2160.348,7172,"FBgn0020440",0.733922125591111,0.297971499999702,0.415465002788043,0.0944462178263397,1984.11240698403
"6636","FBgn0035965",296.795,350.581,267.774,257.618,303.432,317.212,225.036,338.634,7171,"FBgn0035965",0.733938908454059,0.297965499999702,0.415465002788043,0.141826286837233,294.63525
"1906","FBgn0024182",257.847,471.836,315.131,374.905,370.651,317.803,320.752,299.877,7174,"FBgn0024182",0.733091603858194,0.298185499999702,0.415647476999699,-0.165193319353613,341.10025
"11660","FBgn0260642",837.3625,900.7356336,740.0017276,726.430149,1008.8483,927.041,943.9669197,895.3539,7173,"FBgn0260642",0.733142930079069,0.298161499999702,0.415647476999699,0.0995578039185002,872.4675162375
"1045","FBgn0010417",1250.8897,1286.38711,907.934,1002.81,1098.5898,1300.34,1040.41,1022.9082,7175,"FBgn0010417",0.732898569264436,0.298253999999702,0.415685017421023,0.108244912018393,1113.78360125
"8953","FBgn0039625",568.606,748.008,581.618,721.846,579.117,608.413,611.325,522.62,7176,"FBgn0039625",0.73232768486005,0.298393499999702,0.415821488293735,-0.149016512923775,617.694125
"6701","FBgn0036089",178.396,219,131.115,238.008,152.044,33,96.3348,216,7177,"FBgn0036089",0.731327289532107,0.298715499999701,0.41621220565638,-0.143878695644032,157.987225
"261","FBgn0001174",4,3,1.01764,6.01596,5,1,1,7,7178,"FBgn0001174",0.731004037620492,0.298807999999701,0.416283087210342,0.46409963740768,3.5042
"4835","FBgn0032966",128,160,125,226.131,121,33,52,178,7179,"FBgn0032966",0.730639893890704,0.298931999999701,0.416397826994823,-0.184350685714638,127.891375
"7749","FBgn0037690",170,240.047,153,221.02,196.013,150.159,168.099,127.014,7180,"FBgn0037690",0.729556145493665,0.299204999999701,0.416720055709726,-0.184298509306706,178.169
"3780","FBgn0031261",373.689,328.942,248.691,395.487,333.557,367.252,285.994,353.805,7181,"FBgn0031261",0.728815796300548,0.299420999999701,0.416934001670263,0.135449600637564,335.927125
"5602","FBgn0034258",11401.023,12447.718,9826.568,10358.753,12216.252,12946.56,11197.163,10866.944,7182,"FBgn0034258",0.728672786409282,0.299441999999701,0.416934001670263,0.0821279295429536,11407.622625
"8317","FBgn0038593",557.165,617.064,443.259,443.058,525.431,557.765,412.003,504.892,7183,"FBgn0038593",0.728367834213997,0.2995344999997,0.416980094654208,0.12531219478769,507.579625
"8629","FBgn0039089",386.426,594.396,351.225,504.3282,555.5041,363.0647,462.329,322.175,7184,"FBgn0039089",0.728295290658937,0.2995584999997,0.416980094654208,-0.154242068130196,442.431
"6634","FBgn0035960",143,210.154,161.273,163,155.006,91.1879,114,140.399,7185,"FBgn0035960",0.727590612617338,0.2997939999997,0.417249826025863,-0.192823433309281,147.2524875
"9396","FBgn0040786",67.0515,88.6981,65.557,88.799,58.1183,68.3676,72.4924,56.2855,7186,"FBgn0040786",0.727355469192846,0.2998494999997,0.417268995267997,-0.22303791048007,70.671175
"2520","FBgn0028467",1498.17,1980.41,1318.87,1656.54,1687.49,1348.01,1035.61,1997.08,7187,"FBgn0028467",0.727134813036281,0.2999009999997,0.417282593571146,0.102109709705365,1565.2725
"3765","FBgn0031244",492.767,705.686000093238,552.452396639,668.5352,596.3650994,358.534,426.70649,563.16,7188,"FBgn0031244",0.726679661326782,0.3000289999997,0.417392211404148,-0.150200520182646,545.52577326653
"8985","FBgn0039668",2888.008197753,4270.79,2713.49800023398,4241.732,3257.67,2180.772,2402.92427,3536.61,7190,"FBgn0039668",0.726418182329692,0.3001049999997,0.417392211404148,-0.122969807192785,3186.50055849837
"5373","FBgn0033885",136,227.296,113.317,246,161.099,68.2287,101,195.537,7192,"FBgn0033885",0.726002778822413,0.3002419999997,0.417466629587851,-0.179739911049925,156.0597125
"6697","FBgn0036072",35,61,29,73,36,8,18,62,7191,"FBgn0036072",0.726118807483832,0.3002004999997,0.417466629587851,-0.218157001652025,40.25
"322","FBgn0001565",1531.208,1482.849,1271.5902,1306.316,1415.449,1792.486,1301.096,1177.336,7193,"FBgn0001565",0.725045789837757,0.300522499999699,0.417798554149287,0.102554686945538,1409.791275
"10714","FBgn0053481",537.046,666.262,500.703,667.569,606.043,504.804,613.695,447,7194,"FBgn0053481",0.724657368165466,0.300631999999699,0.417892688350823,-0.152635783072464,567.89025
"2708","FBgn0028991",754.397,851.786,558.722,548.791,691.391,695.999,645.05,745.904,7195,"FBgn0028991",0.724257603968472,0.300756999999699,0.418008339123811,0.115109857050402,686.505
"1028","FBgn0010388",264.02341,231.99999,321.6235,153.99987,140.5961,215.0208,183.99957,121.00025,7196,"FBgn0010388",0.723509685619799,0.300933999999699,0.418142539593751,-0.190391442072976,204.03293625
"2727","FBgn0029105",241,337.474,237.738,288.75,248.77,217.138,235.994,208.256,7197,"FBgn0029105",0.723485426772987,0.300945499999699,0.418142539593751,-0.1733986963479,251.89
"3055","FBgn0030071",28.99995,49.99996,32.00002,57,35.05398,10,17.99995,47,7198,"FBgn0030071",0.723400763820749,0.300978999999699,0.418142539593751,-0.240756798933871,34.7567325
"8562","FBgn0038984",5021.4351,5865.023,4464.236,5734.479,5791.0233,4973.167,4018.8743,5933.555,7199,"FBgn0038984",0.723113371079048,0.301032499999699,0.418158772051093,0.0866155158909547,5225.2240875
"10253","FBgn0051933",393,592.002,332.781,566,400.003,126.035,209,533.507,7201,"FBgn0051933",0.722654178078976,0.301170499999699,0.418234273017056,-0.131846847023791,394.041
"12018","FBgn0261995",660.036,957.651,646.984,1015.838,760.061,564.3091,596.168,766.59,7200,"FBgn0261995",0.722731313093553,0.301148499999699,0.418234273017056,-0.143529831814487,745.9546375
"7580","FBgn0037442",3209.352,3166.239,2784.296,2904.015,3083.667,3390.334,3057.636,3291.631,7202,"FBgn0037442",0.72254060877312,0.301217999999699,0.418242154956376,0.0864373193274715,3110.89625
