Name,SRR3390478.quant,SRR3390479.quant,SRR3390480.quant,SRR3390481.quant,SRR3390482.quant,SRR3390483.quant,SRR3390484.quant,SRR3390485.quant
FBtr0303380,80.011,97.0,22.0,94.0064,29.0,5.0,72.2227,3.0
FBtr0075463,1375.87,54.0,400.668,33.0,177.019,215.0,95.0,7.0
FBtr0075464,546.928,172.54,633.947,103.0,54.0,249.152,334.651,19.0
FBtr0075465,12521.0,10642.0,9249.42,7080.42,3960.98,5781.57,10757.2,1765.92
FBtr0302928,410.029,24.003,31.0,27.0,33.0,37.0,19.1196,8.0
FBtr0075468,550.132,4103.55,6468.03,43328.0,649.767,287.0,1981.01,302.092
FBtr0075469,2.0,29.0,6.0,4.0,3.0,3.0,9.0,4.0
FBtr0075471,134.029,2795.07,7259.35,42581.3,135.139,93.0,1173.5,116.0
FBtr0306796,271.151,128.309,79.1262,56.0029,848.244,619.35,67.0695,157.002
FBtr0289963,802.535,569.02,796.9,465.147,288.174,697.022,657.769,123.0
FBtr0289964,1079.79,21.0,47.0,34.0,563.34,401.0,15.0,19.0
FBtr0075475,179.484,0.0,5.0,0.0,1131.2,1101.33,5.0,46.8902
FBtr0333561,80.2452,5.0,0.0,0.0,196.958,170.076,0.0,27.1128
FBtr0075477,1594.17,17.0,10.0,8.0,1530.73,1093.43,15.0,84.0
FBtr0075478,51.0,15188.9,8253.24,2119.0,204.428,104.0,8953.04,123.0
FBtr0333562,751.259,989.589,848.479,845.291,975.073,840.945,931.396,801.28
FBtr0290260,845.988,884.137,797.388,663.071,871.323,825.082,836.96,858.566
FBtr0075480,5109.23,4321.58,2277.57,4291.92,2216.48,2250.02,4415.14,544.719
FBtr0333563,2235.21,2060.08,959.603,1987.98,869.11,1011.11,1777.0,235.999
FBtr0075481,49.0,47.0,33.0,47.0,16.0,520.018,57.0,12.0
FBtr0075482,33.4068,130.828,68.4518,127.175,37.3254,33.0575,88.1165,25.2201
FBtr0333564,97.6139,356.172,268.125,321.023,206.94,211.944,255.13,197.78
FBtr0075483,806.726,997.198,830.68,895.659,940.432,967.813,878.826,898.698
FBtr0075485,49.3133,70.3897,64.0534,40.0,63.146,59.6863,64.0475,50.0364
FBtr0346525,73.9944,74.1052,40.3702,47.1166,60.5868,47.1174,67.3799,94.4124
FBtr0307519,61.3397,131.501,74.7614,79.668,105.32,53.615,21.9261,62.703
FBtr0307520,1689.35,1737.64,1596.58,1118.9,1675.13,2372.66,1768.04,1879.53
FBtr0307521,2251.57,1801.97,1662.27,1292.93,1917.65,2500.89,1938.76,1883.25
FBtr0346507,61.3397,131.501,74.7614,79.668,105.32,53.615,21.9261,62.703
FBtr0346508,73.9944,74.1052,40.3702,47.1166,60.5868,47.1174,67.3799,94.4124
FBtr0075490,20.6179,12.4029,13.6037,20.7322,23.5108,25.0,14.5378,54.1282
FBtr0075492,2113.59,3274.17,2410.45,3931.19,2303.95,2261.98,2290.76,2057.97
FBtr0075495,402.252,454.174,328.33,354.701,371.927,368.002,350.428,372.4
FBtr0075496,29.8538,46.2904,34.215,39.6128,36.1265,29.0439,23.0853,54.5627
FBtr0075497,79.7012,79.8947,79.732,53.1876,26.5997,53.1892,66.5974,40.0136
FBtr0333599,288.509,196.353,173.268,124.812,160.482,164.926,178.404,181.083
FBtr0075502,14.0,27.0,14.0,21.0,17.0,9.0,9.0,23.0
FBtr0075503,6.0,8.0,16.0387,8.0,4.0,2.0039,4.01229,9.0
FBtr0075504,149.004,164.0,134.163,162.0,143.042,138.0,98.0,146.0
FBtr0075505,2181.93,2941.22,1984.41,2451.05,2593.98,2044.16,2186.32,2382.48
FBtr0332133,281.354,425.019,380.648,375.869,384.225,92.469,242.218,242.829
FBtr0075506,161.409,232.695,134.908,206.778,149.751,120.62,115.643,195.11
FBtr0075509,259.388,339.694,255.942,349.793,270.268,258.515,262.437,216.15
FBtr0273189,58.5897,45.3835,61.8344,75.7354,80.1125,48.1534,51.4749,44.5495
FBtr0333572,14.6742,49.2018,24.48,24.5167,14.7179,29.4222,39.3878,19.7596
FBtr0075511,300.018,249.219,243.209,258.726,158.14,304.402,287.028,141.635
FBtr0333574,1710.13,2399.02,2118.17,1736.45,1796.78,1471.69,2641.59,980.504
FBtr0075512,4935.62,3645.68,3727.85,3544.69,5980.86,6885.42,3667.89,6517.36
FBtr0075513,182.5,119.0,127.0,189.0,102.0,159.145,107.0,149.0
FBtr0075514,554.141,350.37,347.416,342.47,529.727,759.274,381.64,475.71
FBtr0333575,18.0357,36.2944,18.0524,30.1353,36.1831,54.2477,12.1067,85.0476
FBtr0075515,30.8622,50.4736,65.6493,63.4825,28.039,34.8153,92.8685,23.3975
FBtr0302493,22.306,64.5386,36.3507,51.9294,19.3641,49.1847,48.2903,45.6025
FBtr0075516,353.001,377.025,329.771,412.489,296.361,406.111,251.829,459.907
FBtr0333576,139.885,70.255,141.708,130.25,124.467,259.281,162.359,288.924
FBtr0075517,888.512,1010.61,857.818,986.649,1006.22,1010.52,895.372,1100.76
FBtr0075519,491.566,900.55,651.911,840.918,581.036,613.522,603.414,538.952
FBtr0075521,1839.94,2103.17,1668.81,1760.81,1937.79,1787.32,1923.07,1919.96
FBtr0333579,128.061,43.3664,76.332,172.633,178.682,188.716,54.6902,52.8447
FBtr0075523,1048.97,1015.53,594.889,426.354,849.957,1083.35,854.14,1119.73
FBtr0075524,532.009,167.624,485.932,390.213,395.089,150.845,415.024,377.593
FBtr0075525,1513.15,1894.56,1224.79,1395.5,1737.35,1730.07,1499.51,1216.52
FBtr0075526,126.753,153.86,171.241,335.95,208.996,255.474,125.744,58.9948
FBtr0330160,1513.15,1894.56,1224.79,1395.5,1737.35,1730.07,1499.51,1216.52
FBtr0333580,44.2024,89.0893,40.9841,0.0,0.0,46.4434,43.7959,0.0
FBtr0075528,1209.44,1983.74,1077.87,1859.7,1601.21,484.381,801.527,1851.01
FBtr0075529,2401.09,920.565,1015.27,1006.43,2526.47,3738.54,1238.14,3432.34
FBtr0075535,38.3976,32.0952,38.4161,32.0383,32.0472,19.2237,19.2638,20.3605
